lat1	lat2	lat3	lat4	times1	times2	dists
48.1074993716492	18.3137572076	45.0522365999998	7.5153885	1.33005140495886e-10	2.12030987887361e-12	892.505427150534
43.5276567601258	28.1877589427	38.963745	35.243322	1.8917111934805e-09	2.11248894023436e-12	778.501763553713
39.8736869541901	37.0977041664	37.2809454999999	49.5924134	2.02287360154713e-09	2.13431640965339e-12	1123.9440129027
33.635776392925	43.8343969746	27.8189433562486	43.2568112878	3.57399254243343e-10	1.72415998302208e-06	649.877232402417
27.8189433562486	43.2568112878	43.0451302000001	44.2870972	1.72415998302208e-06	2.17250034169023e-12	1697.50725803881
27.8189433562486	43.2568112878	5.15214900000001	46.199616	1.72415998302208e-06	2.21601610851355e-12	2542.41232420214
35.7367383675312	51.6015729024	31.6242854144672	47.9656773441	1.01677208235118e-09	9.57518292021983e-10	568.234648734002
31.6242854144672	47.9656773441	34.8957845372517	35.2166645587	9.57518292021983e-10	2.31491202300641e-10	1240.29508764064
34.8957845372517	35.2166645587	30.3753210000001	69.345116	2.31491202300641e-10	2.07705317715365e-12	3222.91032165027
34.8957845372517	35.2166645587	36.1218943768994	14.6497580649	2.31491202300641e-10	2.08029986091189e-10	1865.21802917984
36.1218943768994	14.6497580649	39.7860447089107	13.7964857919	2.08029986091189e-10	1.7127115196555e-10	414.704043940602
39.7860447089107	13.7964857919	36.834047	-2.4637136	1.7127115196555e-10	2.07712680673006e-12	1455.59590372385
39.7860447089107	13.7964857919	48.379433	31.16558	1.7127115196555e-10	1.92076305501699e-12	1680.242855193
36.1218943768994	14.6497580649	28.2915637	-16.6291304	2.08029986091189e-10	2.13820492120957e-12	3057.39728147408
31.6242854144672	47.9656773441	25.2048493000001	55.2707828	9.57518292021983e-10	2.14048125291294e-12	1010.47486823805
40.8708115144537	53.3405515859	61.0137097	99.1966559	4.4584110207072e-10	2.0653218375462e-12	3801.16094953909
31.063279380766	136.762233347	4.57086800000001	-74.297333	1.14396968359705e-09	2.06017218164243e-12	14878.5884320191
30.9673485985679	108.028173392	32.494735985918	72.2659887005	2.77984164755439e-09	1.25724424628185e-07	3374.41745853549
32.494735985918	72.2659887005	38.6443778552271	38.4479722515	1.25724424628185e-07	5.52185625563024e-06	3119.0884576954
38.6443778552271	38.4479722515	41.4662046171743	22.7928381811	5.52185625563024e-06	3.61932191546653e-06	1368.31856552408
41.4662046171743	22.7928381811	41.0746096702993	20.6995080921	3.61932191546653e-06	6.10498719106215e-06	180.483459482468
41.0746096702993	20.6995080921	40.4479099336956	24.015372857	6.10498719106215e-06	1.23934923284893e-08	288.137349079681
40.4479099336956	24.015372857	39.2780407750796	28.7863587809	1.23934923284893e-08	7.03175052362541e-06	427.893147397362
39.2780407750796	28.7863587809	40.0582595135424	25.0123526443	7.03175052362541e-06	4.02554132675144e-06	334.819379687803
40.0582595135424	25.0123526443	39.3792418952336	33.2016579384	4.02554132675144e-06	1.32380437815034e-06	705.02368045616
39.3792418952336	33.2016579384	42.7338829999999	25.48583	1.32380437815034e-06	2.05774197775686e-12	747.180215204677
39.3792418952336	33.2016579384	35.9553579000001	47.1362125	1.32380437815034e-06	2.06277128805841e-12	1284.10253971382
40.0582595135424	25.0123526443	41.1860907412827	15.9318195757	4.02554132675144e-06	2.72807418793396e-06	777.076203592752
41.1860907412827	15.9318195757	41.2774401708514	14.877046535	2.72807418793396e-06	2.60989377136167e-06	88.8862870246011
41.2774401708514	14.877046535	41.1099473000001	14.8475139	2.60989377136167e-06	2.047834379094e-12	18.8086195338229
41.2774401708514	14.877046535	40.1208752000002	9.0128926	2.60989377136167e-06	2.04745303522654e-12	511.269532855265
41.1860907412827	15.9318195757	43.7710513000001	11.2486208	2.72807418793396e-06	2.04704178994655e-12	480.121220645089
39.2780407750796	28.7863587809	36.7756519263964	36.9611717174	7.03175052362541e-06	5.0267664244467e-06	768.696842947763
36.7756519263964	36.9611717174	29.1043813	53.045893	5.0267664244467e-06	2.01442138262435e-12	1724.90666866028
36.7756519263964	36.9611717174	40.7993406762237	31.5641253507	5.0267664244467e-06	3.25496543851064e-06	647.772698964275
40.7993406762237	31.5641253507	41.6630919947701	31.4696207102	3.25496543851064e-06	6.13201057326905e-06	96.4772935342257
41.6630919947701	31.4696207102	42.9380039999999	12.6216211	6.13201057326905e-06	2.04438459047568e-12	1555.03517873186
41.6630919947701	31.4696207102	43.0451302000001	44.2870972	6.13201057326905e-06	2.03641263198709e-12	1064.51040004029
40.7993406762237	31.5641253507	38.963745	35.243322	3.25496543851064e-06	2.0752125662941e-12	374.822219715123
40.4479099336956	24.015372857	41.7544648995069	16.7227688261	1.23934923284893e-08	6.57786348376826e-09	628.574955225944
41.7544648995069	16.7227688261	43.5058743999999	12.989615	6.57786348376826e-09	2.02569710464464e-12	362.56881862989
41.7544648995069	16.7227688261	43.7710513000001	11.2486208	6.57786348376826e-09	2.05051491593951e-12	500.40642361872
41.0746096702993	20.6995080921	43.7710513000001	11.2486208	6.10498719106215e-06	2.02568517602544e-12	832.003085814909
41.4662046171743	22.7928381811	42.9380039999999	12.6216211	3.61932191546653e-06	1.99197722328437e-12	854.036807900344
38.6443778552271	38.4479722515	40.8031113777898	34.2369823737	5.52185625563024e-06	3.42020673361981e-06	433.207869597872
40.8031113777898	34.2369823737	29.31166	47.481766	3.42020673361981e-06	2.08856241438472e-12	1754.64276976056
40.8031113777898	34.2369823737	53.1234803999998	18.0084378	3.42020673361981e-06	2.08856241424825e-12	1835.63875998385
32.494735985918	72.2659887005	28.0405748586716	92.9593017803	1.25724424628185e-07	7.63336247062983e-08	2046.72504334253
28.0405748586716	92.9593017803	36.2058954594474	107.617576828	7.63336247062983e-08	3.78847159743059e-08	1651.04256489572
36.2058954594474	107.617576828	37.7832333115262	69.7561807496	3.78847159743059e-08	4.53123557630606e-10	3347.81453742456
37.7832333115262	69.7561807496	38.4354212801601	67.3793976244	4.53123557630606e-10	1.0820541560355e-10	220.470379654562
38.4354212801601	67.3793976244	32.427908	53.688046	1.0820541560355e-10	1.94040358746929e-12	1408.33581859191
38.4354212801601	67.3793976244	43.4023301	45.7187468	1.0820541560355e-10	2.06353825711201e-12	1897.81044234315
37.7832333115262	69.7561807496	36.4897127043269	48.2452720138	4.53123557630606e-10	1.80353512835481e-07	1910.16539204959
36.4897127043269	48.2452720138	42.9896248000002	-2.6189273	1.80353512835481e-07	2.13972795763345e-12	4346.33687223434
36.4897127043269	48.2452720138	25.2048493000001	55.2707828	1.80353512835481e-07	2.01622119774672e-12	1423.29308043351
36.2058954594474	107.617576828	41.0538263302839	-132.721290059	3.78847159743059e-08	1.92863288463161e-06	9464.25135161063
41.0538263302839	-132.721290059	42.3314587946823	-111.810618578	1.92863288463161e-06	1.32809108404446e-06	1739.60260457245
42.3314587946823	-111.810618578	46.8796822000001	-110.3625658	1.32809108404446e-06	2.1028214313884e-12	519.123537849564
42.3314587946823	-111.810618578	41.2033216	-77.1945247	1.32809108404446e-06	2.10211227643142e-12	2856.96219678907
41.0538263302839	-132.721290059	35.0077518999999	-97.092877	1.92863288463161e-06	2.1120667855083e-12	3172.57625022415
28.0405748586716	92.9593017803	10.5117268	106.381023	7.63336247062983e-08	2.19323045618483e-12	2402.98493128506
31.9399704000929	92.6394027689	33.1056994624743	80.7910339274	1.25937958350789e-09	1.28227306214277e-08	1119.04492356379
33.1056994624743	80.7910339274	36.4251893365698	77.4870657263	1.28227306214277e-08	5.16955110541657e-09	477.249434055933
36.4251893365698	77.4870657263	31.046051	34.851612	5.16955110541657e-09	2.13219393773549e-12	3959.91172369116
36.4251893365698	77.4870657263	61.0137097	99.1966559	5.16955110541657e-09	2.14773324955754e-12	3134.36202503408
33.1056994624743	80.7910339274	10.4888949	106.2914254	1.28227306214277e-08	2.13594252423219e-12	3624.21402847311
25.8596237744373	77.2020867599	19.0609904555084	92.0965883349	1.0621093480849e-09	6.70625083912521e-08	1707.19983391731
19.0609904555084	92.0965883349	8.19717455348841	104.843296153	6.70625083912521e-08	2.78975191883781e-08	1832.21998737838
8.19717455348841	104.843296153	3.49452997171457	110.80133666	2.78975191883781e-08	1.13304214826517e-08	842.094828881192
3.49452997171457	110.80133666	4.53527699999999	114.727669	1.13304214826517e-08	2.09543163860921e-12	451.128458290705
3.49452997171457	110.80133666	-1.55854461004813	114.316174737	1.13304214826517e-08	9.98134205087693e-10	685.099876285048
-1.55854461004813	114.316174737	-2.2161048	113.913977	9.98134205087693e-10	2.08178892517819e-12	85.7934040736337
-1.55854461004813	114.316174737	-3.09264150000001	115.2837585	9.98134205087693e-10	2.11636343856936e-12	201.856154525105
8.19717455348841	104.843296153	10.4888949	106.2914254	2.78975191883781e-08	1.95908203661981e-12	300.634621234422
19.0609904555084	92.0965883349	30.3753210000001	69.345116	6.70625083912521e-08	2.00155846662429e-12	2615.08275417303
25.6567589254491	77.2278475478	27.918572529494	70.0816530394	1.59462279074622e-09	3.08942913621122e-09	753.288599158766
27.918572529494	70.0816530394	36.0585694380397	49.758611303	3.08942913621122e-09	1.77813120263353e-08	2116.26252016746
36.0585694380397	49.758611303	37.2914180342037	48.1416495976	1.77813120263353e-08	1.59143819303024e-09	199.18271750769
37.2914180342037	48.1416495976	38.1024918890806	39.0339915715	1.59143819303024e-09	3.70814207381419e-10	806.954729972307
38.1024918890806	39.0339915715	34.5435701946858	14.2341207837	3.70814207381419e-10	4.43165336819484e-10	2252.29020327774
34.5435701946858	14.2341207837	32.8895084129158	1.65077003446	4.43165336819484e-10	1.68604119652537e-10	1178.80468546937
32.8895084129158	1.65077003446	30.1854286278811	-1.05624945301	1.68604119652537e-10	4.77597328195234e-07	395.658797660585
30.1854286278811	-1.05624945301	28.0338860000001	1.659626	4.77597328195234e-07	2.23330017736013e-12	356.534442878953
30.1854286278811	-1.05624945301	31.6948716	-4.1556644	4.77597328195234e-07	2.13530634209076e-12	340.283019597167
32.8895084129158	1.65077003446	34.0761865052597	-4.5943954785	1.68604119652537e-10	6.10070912745534e-11	594.588221111623
34.0761865052597	-4.5943954785	33.2393138188959	-5.30035953396	6.10070912745534e-11	6.9851807578356e-11	113.831221058838
33.2393138188959	-5.30035953396	34.0663355283923	-3.41638679856	6.9851807578356e-11	2.01004399249919e-11	197.358218722585
34.0663355283923	-3.41638679856	40.8192714999998	15.5401935	2.01004399249919e-11	2.14392008808805e-12	1831.31710119386
34.0663355283923	-3.41638679856	28.4636296	-16.2518467	2.01004399249919e-11	2.1134534137164e-12	1369.83886998947
33.2393138188959	-5.30035953396	28.2915637	-16.6291304	6.9851807578356e-11	2.11345350491658e-12	1214.54253276987
34.0761865052597	-4.5943954785	37.8881750999999	-4.7793835	6.10070912745534e-11	2.1893251146298e-12	424.675372934406
34.5435701946858	14.2341207837	35.3426433789609	13.768003719	4.43165336819484e-10	1.14055643520637e-09	98.598004710591
35.3426433789609	13.768003719	37.7308904507773	10.4072263106	1.14055643520637e-09	5.33727147840244e-09	401.241703009901
37.7308904507773	10.4072263106	35.976225049792	9.29683890925	5.33727147840244e-09	8.0682726166478e-09	218.937681017324
35.976225049792	9.29683890925	36.6608773670633	4.94654625235	8.0682726166478e-09	1.23414644795345e-09	397.531396903951
36.6608773670633	4.94654625235	38.701612057017	-1.25582649712	1.23414644795345e-09	4.29215895833613e-10	591.609155517105
38.701612057017	-1.25582649712	38.0147695447405	-3.5775384519	4.29215895833613e-10	2.4893202918722e-10	216.598977350638
38.0147695447405	-3.5775384519	35.2690060544256	-4.10213784729	2.4893202918722e-10	7.57696916587787e-08	309.225980609919
35.2690060544256	-4.10213784729	33.7960015056507	-3.11578711565	7.57696916587787e-08	6.1718552537697e-08	187.265177875207
33.7960015056507	-3.11578711565	28.0338860000001	1.659626	6.1718552537697e-08	2.11600805617806e-12	786.795145101929
33.7960015056507	-3.11578711565	39.0262819520361	-7.73148297481	6.1718552537697e-08	1.14511717944122e-08	713.889686990227
39.0262819520361	-7.73148297481	39.399872	-8.224454	1.14511717944122e-08	2.13510388161598e-12	59.4759232056826
39.0262819520361	-7.73148297481	39.399872	-8.224454	1.14511717944122e-08	2.11542656628328e-12	59.4759232056826
35.2690060544256	-4.10213784729	37.3890924	-5.9844589	7.57696916587787e-08	2.14484147460876e-12	290.149673831566
38.0147695447405	-3.5775384519	38.7822669647373	-5.85551484077	2.4893202918722e-10	6.6319657937222e-11	216.313798603396
38.7822669647373	-5.85551484077	39.399872	-8.224454	6.6319657937222e-11	2.1426428433556e-12	215.906510182329
38.7822669647373	-5.85551484077	37.1773363000001	-3.5985571	6.6319657937222e-11	2.11989716540162e-12	266.700019519488
38.701612057017	-1.25582649712	39.3759912612173	-4.14937791137	4.29215895833613e-10	1.93047787717256e-10	261.194189579539
39.3759912612173	-4.14937791137	39.399872	-8.224454	1.93047787717256e-10	2.11990227654271e-12	350.580247723508
39.3759912612173	-4.14937791137	43.3613953000001	-5.8593267	1.93047787717256e-10	2.10124847486796e-12	466.054737184349
36.6608773670633	4.94654625235	28.6281537865679	16.7530813204	1.23414644795345e-09	7.65338522409604e-10	1420.77094991471
28.6281537865679	16.7530813204	32.9365382650293	8.41437463225	7.65338522409604e-10	7.13879372440776e-10	930.103161872404
32.9365382650293	8.41437463225	39.3996355691564	7.06476690303	7.13879372440776e-10	2.68313151014344e-10	729.591970801586
39.3996355691564	7.06476690303	39.543512956498	3.02424612118	2.68313151014344e-10	1.38261605091342e-10	347.549812089733
39.543512956498	3.02424612118	38.6644018650265	2.14754377673	1.38261605091342e-10	4.28093248463987e-11	123.742303566082
38.6644018650265	2.14754377673	39.9184783064127	3.95292825129	4.28093248463987e-11	7.85520502397336e-12	208.993732704128
39.9184783064127	3.95292825129	28.0338860000001	1.659626	7.85520502397336e-12	2.08693404652868e-12	1339.6753425226
39.9184783064127	3.95292825129	40.0929034093167	4.14275616669	7.85520502397336e-12	1.08888291303829e-11	25.278724050502
40.0929034093167	4.14275616669	41.7266676717847	2.85065162088	1.08888291303829e-11	4.9491220822234e-12	211.873043681673
41.7266676717847	2.85065162088	51.1656910000001	10.451526	4.9491220822234e-12	2.07420752648756e-12	1200.15987280759
41.7266676717847	2.85065162088	37.7795941000001	-3.7849057	4.9491220822234e-12	2.09481150323158e-12	717.650247374344
40.0929034093167	4.14275616669	40.8374990640539	3.78083658498	1.08888291303829e-11	1.96890469314401e-12	88.3736538850753
40.8374990640539	3.78083658498	40.5	15.5	1.96890469314401e-12	2.09481568065281e-12	989.478929632287
40.8374990640539	3.78083658498	37.2614210000001	-6.9447224	1.96890469314401e-12	2.0868902301645e-12	1008.1715624474
38.6644018650265	2.14754377673	37.3701655782531	0.10073256327	4.28093248463987e-11	2.32789260121854e-10	230.161743312069
37.3701655782531	0.10073256327	43.0165708608992	1.64698741904	2.32789260121854e-10	8.55055576434578e-09	642.125303303465
43.0165708608992	1.64698741904	44.891070350918	1.64002287234	8.55055576434578e-09	2.66875934651917e-07	208.669074891012
44.891070350918	1.64002287234	46.2276380000001	2.213749	2.66875934651917e-07	2.1199688980218e-12	155.35949386786
44.891070350918	1.64002287234	46.2276380000001	2.213749	2.66875934651917e-07	2.11996535253513e-12	155.35949386786
43.0165708608992	1.64698741904	46.2276380000001	2.213749	8.55055576434578e-09	2.07613089987394e-12	360.26111198886
37.3701655782531	0.10073256327	29.8428736193571	-4.99283506282	2.32789260121854e-10	8.49184755222111e-11	961.433641399108
29.8428736193571	-4.99283506282	21.00789	-10.940835	8.49184755222111e-11	2.1146511229392e-12	1150.49369386249
29.8428736193571	-4.99283506282	32.1092613000001	-1.229806	8.49184755222111e-11	2.09859874587712e-12	438.859519751417
39.543512956498	3.02424612118	43.622975221592	2.74703487619	1.38261605091342e-10	1.85106495466904e-08	454.709067127233
43.622975221592	2.74703487619	41.5066432364882	4.12665388141	1.85106495466904e-08	1.18319444828393e-06	261.325841831567
41.5066432364882	4.12665388141	40.5	15.5	1.18319444828393e-06	2.07856824417404e-12	961.307679939302
41.5066432364882	4.12665388141	42.6093381000001	-5.5771202	1.18319444828393e-06	2.08274393124706e-12	810.898652634254
43.622975221592	2.74703487619	51.8137072999999	-0.8094705	1.85106495466904e-08	2.10655988499081e-12	949.59545421843
39.3996355691564	7.06476690303	39.0370776787176	10.5130101665	2.68313151014344e-10	1.55003183570419e-06	300.096804123059
39.0370776787176	10.5130101665	40.1208752000002	9.0128926	1.55003183570419e-06	2.09733385793676e-12	176.408517462161
39.0370776787176	10.5130101665	40.5	15.5	1.55003183570419e-06	2.0929843282551e-12	456.642178749712
32.9365382650293	8.41437463225	33.1456999719088	7.18207251365	7.13879372440776e-10	8.52492578491217e-10	117.327298379677
33.1456999719088	7.18207251365	30.9980323113892	1.44242662353	8.52492578491217e-10	5.02585533491985e-10	591.7362905215
30.9980323113892	1.44242662353	26.7520891201316	7.87496325008	5.02585533491985e-10	8.38723255054174e-10	784.948656246026
26.7520891201316	7.87496325008	13.0006238528365	10.2932590822	8.38723255054174e-10	6.83116036508123e-07	1551.46072394254
13.0006238528365	10.2932590822	7.369722	12.354722	6.83116036508123e-07	2.17529533286423e-12	666.246500012887
13.0006238528365	10.2932590822	9.081999	8.675277	6.83116036508123e-07	2.17529533286423e-12	470.663827627402
26.7520891201316	7.87496325008	27.9265336191801	8.58613556826	8.38723255054174e-10	8.74224300495602e-10	148.451293724493
27.9265336191801	8.58613556826	45.9397504999999	7.7537727	8.74224300495602e-10	2.10334846772562e-12	2006.55897269656
27.9265336191801	8.58613556826	23.5134870104946	10.9562440326	8.74224300495602e-10	3.90403570499277e-07	545.698341413832
23.5134870104946	10.9562440326	32.7485564321991	12.6170171415	3.90403570499277e-07	1.44836108526148e-06	1040.8393653876
32.7485564321991	12.6170171415	37.3323570922495	13.9745840722	1.44836108526148e-06	1.0728747423004e-07	525.03419871136
37.3323570922495	13.9745840722	37.5999938000001	14.0153557	1.0728747423004e-07	2.10690236725442e-12	30.0101807896282
37.3323570922495	13.9745840722	37.5999938000001	14.0153557	1.0728747423004e-07	2.10692456866559e-12	30.0101807896282
32.7485564321991	12.6170171415	37.5999938000001	14.0153557	1.44836108526148e-06	2.10224625757725e-12	554.824020899256
23.5134870104946	10.9562440326	9.081999	8.675277	3.90403570499277e-07	2.13744490567233e-12	1624.76496507437
30.9980323113892	1.44242662353	28.4636296	-16.2518467	5.02585533491985e-10	2.12071833349385e-12	1731.61131727092
33.1456999719088	7.18207251365	39.3087714000001	16.3463791	8.52492578491217e-10	2.11723537321847e-12	1070.38437983884
28.6281537865679	16.7530813204	29.5981743558926	14.2160480734	7.65338522409604e-10	1.97011990135295e-06	269.324632270024
29.5981743558926	14.2160480734	30.7826070015194	9.64770310411	1.97011990135295e-06	3.48747170465097e-10	458.871723245047
30.7826070015194	9.64770310411	29.122431259592	18.8573543367	3.48747170465097e-10	1.4805694225273e-06	907.012404339346
29.122431259592	18.8573543367	25.5524633864145	33.7850782784	1.4805694225273e-06	1.32147500358316e-06	1527.44597855742
25.5524633864145	33.7850782784	40.0690990000001	45.038189	1.32147500358316e-06	2.10624990945735e-12	1924.95630259409
25.5524633864145	33.7850782784	13.9193038987001	35.0106061212	1.32147500358316e-06	1.35055834734797e-06	1301.31818844215
13.9193038987001	35.0106061212	9.14499999999999	40.489673	1.35055834734797e-06	2.07105942693719e-12	799.601693292146
13.9193038987001	35.0106061212	7.51666700000001	39.433333	1.35055834734797e-06	2.11990924002069e-12	861.239137936586
29.122431259592	18.8573543367	36.7212609999999	-4.4212655	1.4805694225273e-06	2.11113779174739e-12	2326.3740339034
30.7826070015194	9.64770310411	40.4167754	-3.7037902	3.48747170465097e-10	2.12461289745205e-12	1612.34975931836
29.5981743558926	14.2160480734	9.081999	8.675277	1.97011990135295e-06	2.12123788451072e-12	2355.77481331105
35.976225049792	9.29683890925	33.6947325947392	11.8870048973	8.0682726166478e-09	1.11118506343501e-09	347.119710212262
33.6947325947392	11.8870048973	32.0574660685638	9.35501479979	1.11118506343501e-09	4.34239831049326e-09	298.735972275953
32.0574660685638	9.35501479979	28.0338860000001	1.659626	4.34239831049326e-09	2.17275315241738e-12	865.928618054357
32.0574660685638	9.35501479979	35.0646808290712	8.27284633675	4.34239831049326e-09	1.19488048075314e-09	349.480890030586
35.0646808290712	8.27284633675	38.0710790860054	2.00445312872	1.19488048075314e-09	5.54091545714599e-06	652.525195623283
38.0710790860054	2.00445312872	35.8630528131106	7.49540014728	5.54091545714599e-06	4.36842465332641e-06	546.609614491102
35.8630528131106	7.49540014728	42.7338829999999	25.48583	4.36842465332641e-06	2.09208876807832e-12	1723.43797518107
35.8630528131106	7.49540014728	35.7721260715236	7.45852851724	4.36842465332641e-06	2.11989072186295e-07	10.655083598191
35.7721260715236	7.45852851724	34.4030456781052	9.2676996094	2.11989072186295e-07	2.00052220363527e-06	224.458330088025
34.4030456781052	9.2676996094	42.7338829999999	25.48583	2.00052220363527e-06	2.07463664330733e-12	1684.38827728508
34.4030456781052	9.2676996094	27.4630226892258	1.78352101162	2.00052220363527e-06	1.60715903013942e-06	1051.69590834769
27.4630226892258	1.78352101162	11.6696360357584	-0.421354399925	1.60715903013942e-06	6.76464363615464e-07	1773.12570940075
11.6696360357584	-0.421354399925	7.94652699999999	-1.023194	6.76464363615464e-07	2.09808598499986e-12	419.677521407778
11.6696360357584	-0.421354399925	5.56958350000001	-0.1565209	6.76464363615464e-07	2.09808598499986e-12	679.679409013015
27.4630226892258	1.78352101162	32.9778222328072	-4.58256029827	1.60715903013942e-06	9.36052434722941e-07	866.70549113128
32.9778222328072	-4.58256029827	36.2122772556902	-6.40874658906	9.36052434722941e-07	4.00844623159702e-08	397.023134228443
36.2122772556902	-6.40874658906	35.478141590555	-7.3917635029	4.00844623159702e-08	9.13535531079431e-08	120.609637881657
35.478141590555	-7.3917635029	31.7917020000001	-7.09262	9.13535531079431e-08	2.06524386076769e-12	411.307349700287
35.478141590555	-7.3917635029	38.0008546846183	-7.75380591252	9.13535531079431e-08	1.50658854057976e-08	282.677406403345
38.0008546846183	-7.75380591252	39.399872	-8.224454	1.50658854057976e-08	2.06425502279068e-12	161.015221899459
38.0008546846183	-7.75380591252	37.2614210000001	-6.9447224	1.50658854057976e-08	2.10455682152043e-12	108.917875667845
36.2122772556902	-6.40874658906	39.399872	-8.224454	4.00844623159702e-08	2.07249990356547e-12	389.096314144455
